User-id,Game-title,Genre,personal-rating
85458882,Team Fortress 2,Shooter,5
85497862,Team Fortress 2,Shooter,5
85518568,Team Fortress 2,Shooter,1
85547059,Team Fortress 2,Shooter,1
85614332,Team Fortress 2,Shooter,3
85643975,Team Fortress 2,Shooter,1
85714521,Team Fortress 2,Shooter,1
85935348,Team Fortress 2,Shooter,1
85959768,Team Fortress 2,Shooter,5
85968997,Team Fortress 2,Shooter,2
86016715,Team Fortress 2,Shooter,1
86041729,Team Fortress 2,Shooter,5
86055705,Team Fortress 2,Shooter,5
86239250,Team Fortress 2,Shooter,1
86256882,Team Fortress 2,Shooter,3
86310154,Team Fortress 2,Shooter,3
86332470,Team Fortress 2,Shooter,4
86338111,Team Fortress 2,Shooter,5
86374423,Team Fortress 2,Shooter,1
86433707,Team Fortress 2,Shooter,1
86469479,Team Fortress 2,Shooter,1
86476768,Team Fortress 2,Shooter,1
86481908,Team Fortress 2,Shooter,5
86499586,Team Fortress 2,Shooter,1
86611736,Team Fortress 2,Shooter,3
86612326,Team Fortress 2,Shooter,5
86635197,Team Fortress 2,Shooter,1
86686260,Team Fortress 2,Shooter,1
86733992,Team Fortress 2,Shooter,2
86738567,Team Fortress 2,Shooter,5
86915561,Team Fortress 2,Shooter,1
87000540,Team Fortress 2,Shooter,2
87040683,Team Fortress 2,Shooter,1
87071236,Team Fortress 2,Shooter,4
87201181,Team Fortress 2,Shooter,5
87223060,Team Fortress 2,Shooter,3
87403553,Team Fortress 2,Shooter,2
87601937,Team Fortress 2,Shooter,1
87686595,Team Fortress 2,Shooter,5
87734805,Team Fortress 2,Shooter,1
87740709,Team Fortress 2,Shooter,3
87832209,Team Fortress 2,Shooter,1
87938922,Team Fortress 2,Shooter,1
88022225,Team Fortress 2,Shooter,1
88035166,Team Fortress 2,Shooter,1
88095884,Team Fortress 2,Shooter,5
88139607,Team Fortress 2,Shooter,5
88344296,Team Fortress 2,Shooter,1
88393171,Team Fortress 2,Shooter,1
88410966,Team Fortress 2,Shooter,4
88463863,Team Fortress 2,Shooter,1
88472012,Team Fortress 2,Shooter,1
88612445,Team Fortress 2,Shooter,5
88659639,Team Fortress 2,Shooter,5
88762385,Team Fortress 2,Shooter,1
88775181,Team Fortress 2,Shooter,5
88883891,Team Fortress 2,Shooter,2
89012535,Team Fortress 2,Shooter,2
89202773,Team Fortress 2,Shooter,1
89255174,Team Fortress 2,Shooter,1
89286594,Team Fortress 2,Shooter,2
89410140,Team Fortress 2,Shooter,1
89523414,Team Fortress 2,Shooter,1
89524281,Team Fortress 2,Shooter,1
89531096,Team Fortress 2,Shooter,1
89555434,Team Fortress 2,Shooter,4
89691468,Team Fortress 2,Shooter,1
89856899,Team Fortress 2,Shooter,1
90033155,Team Fortress 2,Shooter,1
90169163,Team Fortress 2,Shooter,5
90272527,Team Fortress 2,Shooter,2
90362252,Team Fortress 2,Shooter,1
90541290,Team Fortress 2,Shooter,5
90878103,Team Fortress 2,Shooter,1
90956570,Team Fortress 2,Shooter,1
91250489,Team Fortress 2,Shooter,1
91467286,Team Fortress 2,Shooter,1
91859894,Team Fortress 2,Shooter,5
92593907,Team Fortress 2,Shooter,3
92612763,Team Fortress 2,Shooter,1
92842632,Team Fortress 2,Shooter,2
92914917,Team Fortress 2,Shooter,1
93021129,Team Fortress 2,Shooter,5
93203004,Team Fortress 2,Shooter,1
93259090,Team Fortress 2,Shooter,1
93275329,Team Fortress 2,Shooter,1
93300963,Team Fortress 2,Shooter,1
93301496,Team Fortress 2,Shooter,5
93341815,Team Fortress 2,Shooter,1
93345965,Team Fortress 2,Shooter,5
93413084,Team Fortress 2,Shooter,2
93458820,Team Fortress 2,Shooter,1
93514355,Team Fortress 2,Shooter,1
93644606,Team Fortress 2,Shooter,2
93697357,Team Fortress 2,Shooter,1
93882483,Team Fortress 2,Shooter,5
94120095,Team Fortress 2,Shooter,5
94299484,Team Fortress 2,Shooter,1
94510414,Team Fortress 2,Shooter,2
94698408,Team Fortress 2,Shooter,1
94712912,Team Fortress 2,Shooter,5
94936385,Team Fortress 2,Shooter,3
95084569,Team Fortress 2,Shooter,2
95181268,Team Fortress 2,Shooter,3
95347493,Team Fortress 2,Shooter,1
95440541,Team Fortress 2,Shooter,1
95699780,Team Fortress 2,Shooter,1
96001430,Team Fortress 2,Shooter,5
96057546,Team Fortress 2,Shooter,3
96144791,Team Fortress 2,Shooter,1
96219642,Team Fortress 2,Shooter,5
96232797,Team Fortress 2,Shooter,1
96269099,Team Fortress 2,Shooter,1
96400571,Team Fortress 2,Shooter,1
96435667,Team Fortress 2,Shooter,1
96440794,Team Fortress 2,Shooter,1
96588736,Team Fortress 2,Shooter,1
96741968,Team Fortress 2,Shooter,1
96795319,Team Fortress 2,Shooter,1
96836693,Team Fortress 2,Shooter,1
96914675,Team Fortress 2,Shooter,5
96977722,Team Fortress 2,Shooter,1
97017439,Team Fortress 2,Shooter,5
97069030,Team Fortress 2,Shooter,2
97298878,Team Fortress 2,Shooter,1
97303314,Team Fortress 2,Shooter,1
97366087,Team Fortress 2,Shooter,1
97597061,Team Fortress 2,Shooter,1
97614578,Team Fortress 2,Shooter,4
97622055,Team Fortress 2,Shooter,5
97634356,Team Fortress 2,Shooter,1
97951693,Team Fortress 2,Shooter,2
98102518,Team Fortress 2,Shooter,1
98265922,Team Fortress 2,Shooter,1
98380332,Team Fortress 2,Shooter,1
98625085,Team Fortress 2,Shooter,1
98649241,Team Fortress 2,Shooter,5
98848653,Team Fortress 2,Shooter,1
98951804,Team Fortress 2,Shooter,1
99083518,Team Fortress 2,Shooter,2
99133844,Team Fortress 2,Shooter,2
99171164,Team Fortress 2,Shooter,2
99189757,Team Fortress 2,Shooter,5
99264709,Team Fortress 2,Shooter,5
99374297,Team Fortress 2,Shooter,4
99475738,Team Fortress 2,Shooter,1
99484728,Team Fortress 2,Shooter,3
99704390,Team Fortress 2,Shooter,5
99711581,Team Fortress 2,Shooter,1
99723205,Team Fortress 2,Shooter,1
100168166,Team Fortress 2,Shooter,1
100311267,Team Fortress 2,Shooter,2
100444456,Team Fortress 2,Shooter,1
100519466,Team Fortress 2,Shooter,2
100719181,Team Fortress 2,Shooter,2
100769089,Team Fortress 2,Shooter,2
100818860,Team Fortress 2,Shooter,1
101000574,Team Fortress 2,Shooter,1
101304417,Team Fortress 2,Shooter,1
101596530,Team Fortress 2,Shooter,5
101597552,Team Fortress 2,Shooter,2
101602586,Team Fortress 2,Shooter,1
101638181,Team Fortress 2,Shooter,1
101687527,Team Fortress 2,Shooter,1
101719689,Team Fortress 2,Shooter,3
101725007,Team Fortress 2,Shooter,2
101756948,Team Fortress 2,Shooter,1
101774264,Team Fortress 2,Shooter,1
102016550,Team Fortress 2,Shooter,1
102254281,Team Fortress 2,Shooter,1
102268574,Team Fortress 2,Shooter,2
102295765,Team Fortress 2,Shooter,3
102343357,Team Fortress 2,Shooter,1
102825821,Team Fortress 2,Shooter,2
102927775,Team Fortress 2,Shooter,2
102949215,Team Fortress 2,Shooter,1
103171339,Team Fortress 2,Shooter,1
103235293,Team Fortress 2,Shooter,2
103260848,Team Fortress 2,Shooter,5
103373255,Team Fortress 2,Shooter,2
103411746,Team Fortress 2,Shooter,1
103523221,Team Fortress 2,Shooter,1
103563010,Team Fortress 2,Shooter,2
103624897,Team Fortress 2,Shooter,1
103638409,Team Fortress 2,Shooter,5
103705957,Team Fortress 2,Shooter,1
103731895,Team Fortress 2,Shooter,5
103804924,Team Fortress 2,Shooter,1
104038561,Team Fortress 2,Shooter,3
104120883,Team Fortress 2,Shooter,3
104151931,Team Fortress 2,Shooter,5
104198851,Team Fortress 2,Shooter,2
104235320,Team Fortress 2,Shooter,1
104407519,Team Fortress 2,Shooter,1
104470331,Team Fortress 2,Shooter,1
104587115,Team Fortress 2,Shooter,1
104721942,Team Fortress 2,Shooter,1
104802064,Team Fortress 2,Shooter,2
104830836,Team Fortress 2,Shooter,2
104870123,Team Fortress 2,Shooter,1
105024602,Team Fortress 2,Shooter,1
105159791,Team Fortress 2,Shooter,5
105243827,Team Fortress 2,Shooter,1
105261470,Team Fortress 2,Shooter,1
105632759,Team Fortress 2,Shooter,1
105736077,Team Fortress 2,Shooter,1
105741405,Team Fortress 2,Shooter,1
105788297,Team Fortress 2,Shooter,5
105796956,Team Fortress 2,Shooter,4
105877396,Team Fortress 2,Shooter,1
105934631,Team Fortress 2,Shooter,1
105949816,Team Fortress 2,Shooter,1
106014415,Team Fortress 2,Shooter,1
106042595,Team Fortress 2,Shooter,1
106057222,Team Fortress 2,Shooter,5
106147454,Team Fortress 2,Shooter,2
106170243,Team Fortress 2,Shooter,1
106333903,Team Fortress 2,Shooter,1
106340092,Team Fortress 2,Shooter,5
106387489,Team Fortress 2,Shooter,1
106578843,Team Fortress 2,Shooter,1
106760673,Team Fortress 2,Shooter,3
106796307,Team Fortress 2,Shooter,2
106797670,Team Fortress 2,Shooter,1
106806354,Team Fortress 2,Shooter,3
106834867,Team Fortress 2,Shooter,5
106966738,Team Fortress 2,Shooter,5
106980036,Team Fortress 2,Shooter,1
107097425,Team Fortress 2,Shooter,2
107124480,Team Fortress 2,Shooter,2
107131506,Team Fortress 2,Shooter,1
107273897,Team Fortress 2,Shooter,1
107346948,Team Fortress 2,Shooter,4
107377573,Team Fortress 2,Shooter,4
107417121,Team Fortress 2,Shooter,1
107475554,Team Fortress 2,Shooter,1
107488920,Team Fortress 2,Shooter,1
107698030,Team Fortress 2,Shooter,1
107708102,Team Fortress 2,Shooter,1
107818793,Team Fortress 2,Shooter,1
107950496,Team Fortress 2,Shooter,5
107967382,Team Fortress 2,Shooter,1
107984181,Team Fortress 2,Shooter,5
108007732,Team Fortress 2,Shooter,1
108011380,Team Fortress 2,Shooter,1
108114779,Team Fortress 2,Shooter,5
108160472,Team Fortress 2,Shooter,1
108327674,Team Fortress 2,Shooter,1
108750879,Team Fortress 2,Shooter,1
108771877,Team Fortress 2,Shooter,5
109201849,Team Fortress 2,Shooter,1
109205612,Team Fortress 2,Shooter,1
109207860,Team Fortress 2,Shooter,3
109486584,Team Fortress 2,Shooter,1
109592594,Team Fortress 2,Shooter,3
109673465,Team Fortress 2,Shooter,1
109780632,Team Fortress 2,Shooter,1
110095045,Team Fortress 2,Shooter,2
110174573,Team Fortress 2,Shooter,2
110194091,Team Fortress 2,Shooter,5
110268154,Team Fortress 2,Shooter,3
110304379,Team Fortress 2,Shooter,1
110470534,Team Fortress 2,Shooter,5
110478743,Team Fortress 2,Shooter,2
110489310,Team Fortress 2,Shooter,3
110546460,Team Fortress 2,Shooter,4
110546832,Team Fortress 2,Shooter,1
110650041,Team Fortress 2,Shooter,1
110658990,Team Fortress 2,Shooter,1
110824765,Team Fortress 2,Shooter,1
110906645,Team Fortress 2,Shooter,1
111003194,Team Fortress 2,Shooter,1
111212436,Team Fortress 2,Shooter,5
111313670,Team Fortress 2,Shooter,2
111362598,Team Fortress 2,Shooter,1
111456195,Team Fortress 2,Shooter,3
111551727,Team Fortress 2,Shooter,1
111754806,Team Fortress 2,Shooter,1
111953639,Team Fortress 2,Shooter,2
112110682,Team Fortress 2,Shooter,1
112474535,Team Fortress 2,Shooter,1
112532182,Team Fortress 2,Shooter,1
112694811,Team Fortress 2,Shooter,5
112784971,Team Fortress 2,Shooter,1
112845094,Team Fortress 2,Shooter,5
112849197,Team Fortress 2,Shooter,1
112919409,Team Fortress 2,Shooter,1
112994491,Team Fortress 2,Shooter,2
113039667,Team Fortress 2,Shooter,1
113196318,Team Fortress 2,Shooter,4
113268833,Team Fortress 2,Shooter,1
113411607,Team Fortress 2,Shooter,1
113546110,Team Fortress 2,Shooter,1
113729479,Team Fortress 2,Shooter,1
113910653,Team Fortress 2,Shooter,1
114080968,Team Fortress 2,Shooter,1
114231279,Team Fortress 2,Shooter,4
114447625,Team Fortress 2,Shooter,2
114637687,Team Fortress 2,Shooter,1
114727578,Team Fortress 2,Shooter,5
114730998,Team Fortress 2,Shooter,1
114872913,Team Fortress 2,Shooter,1
115037563,Team Fortress 2,Shooter,2
115160797,Team Fortress 2,Shooter,5
115167911,Team Fortress 2,Shooter,1
115242203,Team Fortress 2,Shooter,1
115487966,Team Fortress 2,Shooter,4
115632831,Team Fortress 2,Shooter,1
115671217,Team Fortress 2,Shooter,5
115958331,Team Fortress 2,Shooter,1
115959445,Team Fortress 2,Shooter,1
116494569,Team Fortress 2,Shooter,2
116620161,Team Fortress 2,Shooter,5
116831920,Team Fortress 2,Shooter,1
116912767,Team Fortress 2,Shooter,3
116968417,Team Fortress 2,Shooter,1
117022366,Team Fortress 2,Shooter,2
117345810,Team Fortress 2,Shooter,1
117488479,Team Fortress 2,Shooter,1
117531196,Team Fortress 2,Shooter,1
117573012,Team Fortress 2,Shooter,1
117949868,Team Fortress 2,Shooter,1
118427901,Team Fortress 2,Shooter,4
118693973,Team Fortress 2,Shooter,5
118695833,Team Fortress 2,Shooter,1
118852041,Team Fortress 2,Shooter,1
119228046,Team Fortress 2,Shooter,2
119310413,Team Fortress 2,Shooter,1
119350525,Team Fortress 2,Shooter,1
119362603,Team Fortress 2,Shooter,1
119368216,Team Fortress 2,Shooter,5
119410870,Team Fortress 2,Shooter,1
119428254,Team Fortress 2,Shooter,3
119619506,Team Fortress 2,Shooter,5
119675419,Team Fortress 2,Shooter,5
119937035,Team Fortress 2,Shooter,5
119949344,Team Fortress 2,Shooter,1
119971648,Team Fortress 2,Shooter,3
120171057,Team Fortress 2,Shooter,1
120181402,Team Fortress 2,Shooter,1
120514307,Team Fortress 2,Shooter,1
120725512,Team Fortress 2,Shooter,1
120955239,Team Fortress 2,Shooter,1
120970326,Team Fortress 2,Shooter,1
121154091,Team Fortress 2,Shooter,1
121348667,Team Fortress 2,Shooter,1
121383308,Team Fortress 2,Shooter,1
121481890,Team Fortress 2,Shooter,1
121573188,Team Fortress 2,Shooter,2
121727972,Team Fortress 2,Shooter,1
121796986,Team Fortress 2,Shooter,1
121808566,Team Fortress 2,Shooter,1
121809665,Team Fortress 2,Shooter,2
122021564,Team Fortress 2,Shooter,2
122083909,Team Fortress 2,Shooter,1
122162211,Team Fortress 2,Shooter,1
122189475,Team Fortress 2,Shooter,1
122452753,Team Fortress 2,Shooter,2
122563664,Team Fortress 2,Shooter,1
122679931,Team Fortress 2,Shooter,5
122782609,Team Fortress 2,Shooter,1
122824133,Team Fortress 2,Shooter,2
123148033,Team Fortress 2,Shooter,1
123165817,Team Fortress 2,Shooter,5
123670509,Team Fortress 2,Shooter,5
123696203,Team Fortress 2,Shooter,1
123989127,Team Fortress 2,Shooter,1
124395695,Team Fortress 2,Shooter,2
124429562,Team Fortress 2,Shooter,1
124443679,Team Fortress 2,Shooter,1
124566319,Team Fortress 2,Shooter,1
124641717,Team Fortress 2,Shooter,1
124661390,Team Fortress 2,Shooter,5
124707605,Team Fortress 2,Shooter,5
124709414,Team Fortress 2,Shooter,5
124723151,Team Fortress 2,Shooter,5
124739366,Team Fortress 2,Shooter,5
124777563,Team Fortress 2,Shooter,1
124878949,Team Fortress 2,Shooter,5
124991843,Team Fortress 2,Shooter,1
125017535,Team Fortress 2,Shooter,5
125141344,Team Fortress 2,Shooter,5
125153273,Team Fortress 2,Shooter,1
125255679,Team Fortress 2,Shooter,1
125424716,Team Fortress 2,Shooter,3
125589748,Team Fortress 2,Shooter,1
125682446,Team Fortress 2,Shooter,4
126120127,Team Fortress 2,Shooter,1
126191291,Team Fortress 2,Shooter,3
126290232,Team Fortress 2,Shooter,1
126339247,Team Fortress 2,Shooter,5
126340495,Team Fortress 2,Shooter,1
126388107,Team Fortress 2,Shooter,1
126425648,Team Fortress 2,Shooter,5
126471719,Team Fortress 2,Shooter,1
126522515,Team Fortress 2,Shooter,5
126992940,Team Fortress 2,Shooter,5
127072755,Team Fortress 2,Shooter,1
127272741,Team Fortress 2,Shooter,4
127344335,Team Fortress 2,Shooter,1
127594108,Team Fortress 2,Shooter,2
127603833,Team Fortress 2,Shooter,5
127693647,Team Fortress 2,Shooter,3
127697304,Team Fortress 2,Shooter,3
127706455,Team Fortress 2,Shooter,1
127724511,Team Fortress 2,Shooter,1
127894126,Team Fortress 2,Shooter,1
127974833,Team Fortress 2,Shooter,1
127977081,Team Fortress 2,Shooter,1
128135895,Team Fortress 2,Shooter,1
128207897,Team Fortress 2,Shooter,1
128240584,Team Fortress 2,Shooter,1
128790593,Team Fortress 2,Shooter,1
128817246,Team Fortress 2,Shooter,5
129081996,Team Fortress 2,Shooter,1
129102620,Team Fortress 2,Shooter,2
129117376,Team Fortress 2,Shooter,5
129704982,Team Fortress 2,Shooter,1
129743598,Team Fortress 2,Shooter,1
130201800,Team Fortress 2,Shooter,1
130280718,Team Fortress 2,Shooter,3
130312302,Team Fortress 2,Shooter,1
130324181,Team Fortress 2,Shooter,1
130351904,Team Fortress 2,Shooter,1
130369238,Team Fortress 2,Shooter,1
130931340,Team Fortress 2,Shooter,1
131023125,Team Fortress 2,Shooter,1
131061056,Team Fortress 2,Shooter,5
131096906,Team Fortress 2,Shooter,5
131296919,Team Fortress 2,Shooter,1
131334429,Team Fortress 2,Shooter,1
131348564,Team Fortress 2,Shooter,1
131444737,Team Fortress 2,Shooter,2
131463112,Team Fortress 2,Shooter,2
131610144,Team Fortress 2,Shooter,5
131732878,Team Fortress 2,Shooter,1
131785763,Team Fortress 2,Shooter,5
131876863,Team Fortress 2,Shooter,1
131995566,Team Fortress 2,Shooter,1
132014951,Team Fortress 2,Shooter,5
132116602,Team Fortress 2,Shooter,2
132180557,Team Fortress 2,Shooter,1
132191842,Team Fortress 2,Shooter,2
132196353,Team Fortress 2,Shooter,5
132300630,Team Fortress 2,Shooter,1
132353043,Team Fortress 2,Shooter,5
132748085,Team Fortress 2,Shooter,4
133048797,Team Fortress 2,Shooter,1
133234931,Team Fortress 2,Shooter,5
133328129,Team Fortress 2,Shooter,1
133402780,Team Fortress 2,Shooter,1
133422169,Team Fortress 2,Shooter,2
133439936,Team Fortress 2,Shooter,1
133553031,Team Fortress 2,Shooter,1
133885796,Team Fortress 2,Shooter,1
134127685,Team Fortress 2,Shooter,1
134223421,Team Fortress 2,Shooter,5
134224287,Team Fortress 2,Shooter,5
134274586,Team Fortress 2,Shooter,2
134322141,Team Fortress 2,Shooter,5
134471670,Team Fortress 2,Shooter,1
135244036,Team Fortress 2,Shooter,1
135414002,Team Fortress 2,Shooter,2
135554311,Team Fortress 2,Shooter,5
135690828,Team Fortress 2,Shooter,1
135865220,Team Fortress 2,Shooter,1
136139505,Team Fortress 2,Shooter,1
136493411,Team Fortress 2,Shooter,3
136668535,Team Fortress 2,Shooter,2
136998614,Team Fortress 2,Shooter,2
137022689,Team Fortress 2,Shooter,1
137158399,Team Fortress 2,Shooter,1
137334839,Team Fortress 2,Shooter,5
137451490,Team Fortress 2,Shooter,1
137508279,Team Fortress 2,Shooter,5
137610845,Team Fortress 2,Shooter,1
137797636,Team Fortress 2,Shooter,1
137949393,Team Fortress 2,Shooter,1
138010203,Team Fortress 2,Shooter,1
138110654,Team Fortress 2,Shooter,3
138941587,Team Fortress 2,Shooter,1
139171297,Team Fortress 2,Shooter,5
139240080,Team Fortress 2,Shooter,2
140050187,Team Fortress 2,Shooter,1
140408017,Team Fortress 2,Shooter,1
140708070,Team Fortress 2,Shooter,5
140825164,Team Fortress 2,Shooter,2
140954425,Team Fortress 2,Shooter,1
141003701,Team Fortress 2,Shooter,1
141640819,Team Fortress 2,Shooter,1
141682250,Team Fortress 2,Shooter,1
141721383,Team Fortress 2,Shooter,5
141749157,Team Fortress 2,Shooter,1
141873792,Team Fortress 2,Shooter,1
141950398,Team Fortress 2,Shooter,1
142001340,Team Fortress 2,Shooter,1
142001485,Team Fortress 2,Shooter,1
142591675,Team Fortress 2,Shooter,1
142602286,Team Fortress 2,Shooter,1
142754561,Team Fortress 2,Shooter,5
142799594,Team Fortress 2,Shooter,1
142844201,Team Fortress 2,Shooter,1
143158466,Team Fortress 2,Shooter,1
143366704,Team Fortress 2,Shooter,1
143629070,Team Fortress 2,Shooter,5
143770130,Team Fortress 2,Shooter,1
144347801,Team Fortress 2,Shooter,5
144412676,Team Fortress 2,Shooter,1
144580725,Team Fortress 2,Shooter,5
144652370,Team Fortress 2,Shooter,1
144665493,Team Fortress 2,Shooter,5
144736928,Team Fortress 2,Shooter,4
144854157,Team Fortress 2,Shooter,1
145117004,Team Fortress 2,Shooter,5
145243748,Team Fortress 2,Shooter,1
145825155,Team Fortress 2,Shooter,1
145869570,Team Fortress 2,Shooter,1
145872177,Team Fortress 2,Shooter,2
145908178,Team Fortress 2,Shooter,2
145927933,Team Fortress 2,Shooter,2
146003284,Team Fortress 2,Shooter,3
146007471,Team Fortress 2,Shooter,3
146022542,Team Fortress 2,Shooter,1
146355606,Team Fortress 2,Shooter,1
146427029,Team Fortress 2,Shooter,1
146567789,Team Fortress 2,Shooter,5
146796532,Team Fortress 2,Shooter,4
146900719,Team Fortress 2,Shooter,3
146999982,Team Fortress 2,Shooter,1
147283870,Team Fortress 2,Shooter,1
147395962,Team Fortress 2,Shooter,5
147402762,Team Fortress 2,Shooter,1
147750440,Team Fortress 2,Shooter,1
147859903,Team Fortress 2,Shooter,1
147879598,Team Fortress 2,Shooter,3
148264060,Team Fortress 2,Shooter,5
148327615,Team Fortress 2,Shooter,5
148510973,Team Fortress 2,Shooter,4
148773331,Team Fortress 2,Shooter,3
148831715,Team Fortress 2,Shooter,1
149291366,Team Fortress 2,Shooter,1
149368095,Team Fortress 2,Shooter,5
149505485,Team Fortress 2,Shooter,3
149920224,Team Fortress 2,Shooter,3
150033540,Team Fortress 2,Shooter,1
150128162,Team Fortress 2,Shooter,2
150137344,Team Fortress 2,Shooter,5
150326378,Team Fortress 2,Shooter,2
150395329,Team Fortress 2,Shooter,5
150397316,Team Fortress 2,Shooter,3
150751526,Team Fortress 2,Shooter,1
151015947,Team Fortress 2,Shooter,1
151603712,Team Fortress 2,Shooter,1
151817681,Team Fortress 2,Shooter,1
152078939,Team Fortress 2,Shooter,1
152310454,Team Fortress 2,Shooter,5
152367732,Team Fortress 2,Shooter,5
152375240,Team Fortress 2,Shooter,5
152419713,Team Fortress 2,Shooter,1
152476584,Team Fortress 2,Shooter,1
152850905,Team Fortress 2,Shooter,1
152861732,Team Fortress 2,Shooter,1
152956403,Team Fortress 2,Shooter,4
152959594,Team Fortress 2,Shooter,1
153017703,Team Fortress 2,Shooter,5
153382649,Team Fortress 2,Shooter,5
153434378,Team Fortress 2,Shooter,1
153945772,Team Fortress 2,Shooter,1
154014392,Team Fortress 2,Shooter,2
154145611,Team Fortress 2,Shooter,1
154230723,Team Fortress 2,Shooter,5
154230933,Team Fortress 2,Shooter,1
154281477,Team Fortress 2,Shooter,5
154296520,Team Fortress 2,Shooter,5
154533830,Team Fortress 2,Shooter,1
154555730,Team Fortress 2,Shooter,1
154624403,Team Fortress 2,Shooter,1
154683982,Team Fortress 2,Shooter,1
154730370,Team Fortress 2,Shooter,1
155003926,Team Fortress 2,Shooter,2
155042139,Team Fortress 2,Shooter,1
155342268,Team Fortress 2,Shooter,5
155420511,Team Fortress 2,Shooter,5
155673786,Team Fortress 2,Shooter,2
155919035,Team Fortress 2,Shooter,1
155997063,Team Fortress 2,Shooter,1
156071982,Team Fortress 2,Shooter,2
156271246,Team Fortress 2,Shooter,1
156733822,Team Fortress 2,Shooter,1
156742049,Team Fortress 2,Shooter,1
156778965,Team Fortress 2,Shooter,1
156818121,Team Fortress 2,Shooter,2
156879739,Team Fortress 2,Shooter,2
157109900,Team Fortress 2,Shooter,5
157391838,Team Fortress 2,Shooter,1
157469247,Team Fortress 2,Shooter,1
157887709,Team Fortress 2,Shooter,1
158237531,Team Fortress 2,Shooter,1
158476996,Team Fortress 2,Shooter,1
158495272,Team Fortress 2,Shooter,1
158561350,Team Fortress 2,Shooter,1
158655503,Team Fortress 2,Shooter,1
158944454,Team Fortress 2,Shooter,4
158974308,Team Fortress 2,Shooter,5
159277759,Team Fortress 2,Shooter,1
159424645,Team Fortress 2,Shooter,1
159688146,Team Fortress 2,Shooter,1
159734412,Team Fortress 2,Shooter,1
159946174,Team Fortress 2,Shooter,1
159994178,Team Fortress 2,Shooter,2
160058529,Team Fortress 2,Shooter,1
160373639,Team Fortress 2,Shooter,3
160461131,Team Fortress 2,Shooter,1
160640171,Team Fortress 2,Shooter,1
160883669,Team Fortress 2,Shooter,1
160887309,Team Fortress 2,Shooter,2
160922242,Team Fortress 2,Shooter,4
160937329,Team Fortress 2,Shooter,1
161140815,Team Fortress 2,Shooter,1
161383225,Team Fortress 2,Shooter,1
161384593,Team Fortress 2,Shooter,1
161632739,Team Fortress 2,Shooter,2
161663718,Team Fortress 2,Shooter,5
161811523,Team Fortress 2,Shooter,5
161816812,Team Fortress 2,Shooter,1
162081645,Team Fortress 2,Shooter,2
162421622,Team Fortress 2,Shooter,1
162453723,Team Fortress 2,Shooter,1
162479816,Team Fortress 2,Shooter,2
162543176,Team Fortress 2,Shooter,1
162809784,Team Fortress 2,Shooter,5
162894458,Team Fortress 2,Shooter,1
163137081,Team Fortress 2,Shooter,3
163281091,Team Fortress 2,Shooter,1
163712958,Team Fortress 2,Shooter,1
163754392,Team Fortress 2,Shooter,1
164097534,Team Fortress 2,Shooter,1
164454723,Team Fortress 2,Shooter,1
164511211,Team Fortress 2,Shooter,2
164543231,Team Fortress 2,Shooter,2
164583377,Team Fortress 2,Shooter,5
164591420,Team Fortress 2,Shooter,1
164695293,Team Fortress 2,Shooter,3
164761364,Team Fortress 2,Shooter,1
164873736,Team Fortress 2,Shooter,1
164948794,Team Fortress 2,Shooter,5
165188589,Team Fortress 2,Shooter,1
165216496,Team Fortress 2,Shooter,5
165565786,Team Fortress 2,Shooter,1
165755355,Team Fortress 2,Shooter,5
166084307,Team Fortress 2,Shooter,2
166224568,Team Fortress 2,Shooter,5
166228529,Team Fortress 2,Shooter,1
166669789,Team Fortress 2,Shooter,5
167013460,Team Fortress 2,Shooter,1
167749301,Team Fortress 2,Shooter,1
167985276,Team Fortress 2,Shooter,1
168035720,Team Fortress 2,Shooter,5
168053527,Team Fortress 2,Shooter,1
168244631,Team Fortress 2,Shooter,3
168539881,Team Fortress 2,Shooter,2
168576745,Team Fortress 2,Shooter,1
168598497,Team Fortress 2,Shooter,1
168641975,Team Fortress 2,Shooter,1
168732483,Team Fortress 2,Shooter,1
168881981,Team Fortress 2,Shooter,1
168882105,Team Fortress 2,Shooter,4
169054646,Team Fortress 2,Shooter,1
169061944,Team Fortress 2,Shooter,1
169358223,Team Fortress 2,Shooter,5
169506270,Team Fortress 2,Shooter,1
169517382,Team Fortress 2,Shooter,1
170172944,Team Fortress 2,Shooter,2
170198088,Team Fortress 2,Shooter,2
170329549,Team Fortress 2,Shooter,1
170491009,Team Fortress 2,Shooter,5
170535102,Team Fortress 2,Shooter,1
170711828,Team Fortress 2,Shooter,1
171015775,Team Fortress 2,Shooter,1
171160183,Team Fortress 2,Shooter,1
171252939,Team Fortress 2,Shooter,1
171879643,Team Fortress 2,Shooter,1
171932001,Team Fortress 2,Shooter,5
172006888,Team Fortress 2,Shooter,1
172381385,Team Fortress 2,Shooter,5
172518437,Team Fortress 2,Shooter,1
172666220,Team Fortress 2,Shooter,5
172766915,Team Fortress 2,Shooter,1
172842461,Team Fortress 2,Shooter,5
173046677,Team Fortress 2,Shooter,1
173344308,Team Fortress 2,Shooter,5
173846745,Team Fortress 2,Shooter,1
173859218,Team Fortress 2,Shooter,1
174002551,Team Fortress 2,Shooter,1
174103314,Team Fortress 2,Shooter,1
174341713,Team Fortress 2,Shooter,1
174342589,Team Fortress 2,Shooter,5
174415183,Team Fortress 2,Shooter,1
174459790,Team Fortress 2,Shooter,1
